Am Adonai Creations,+(91)-40-66441119,4.5,10,"Shop No 8-2-403/2/A/1, Road No 4, Banjara Hills, Hyderabad - 500034, Opposite GVK Mall Lane",
Sony Designer Boutique,+(91)-9182940362,4.2,10,"No 4/11, Aeronautical Enclave, Suchitra Junction, Hyderabad - 500067, Opposite State Bank Of India Road, Near Sr Digi School",
Royal Ladies Tailors,+(91)-9391056123,4.1,10,"Door  No 8-2-602/14, Road No: 10, Zehra Nagar Lane, Banjara Hills, Hyderabad - 500034, Near Zehra Nagar X Road",
Beauty Model Tailor,+(91)-8297147736,4.7,9,"Shop No  10-4-771/82/59/c, Near Firstlancer Near Nasheman Hotel, Masab Tank, Hyderabad - 500028, Near Owaisi Pura",
Aryahi Boutique,+(91)-9885671765,4.5,9,"House No 2nd Floor, Road No 10 Zaheera Nagar, Banjara Hills, Hyderabad - 500034, Above Cocoon Beauty Parlour,Opposite Hyderabad Kebab Hotel",
Shipali Creations,+(91)-9949755552,4.4,9,"House No 8-2-686/16/1/A, Road No 12, Axis Bank Lane, Banjara Hills, Hyderabad - 500034, Opposite Audi Showroom",
Nice Look Tailors,+(91)-8328348090,4.3,9,"Salarjung Colony, Salarjung Colony-Toli Chowki, Hyderabad - 500008, Near Ayurvedic Hospital",
narsing designers,+(91)-9247755374,3.9,9,"Ameerpet, Hyderabad - 500016, Gurudwara Temple",
Zara Suits and Sarees,+(91)-9666149765,3.6,9,"S No: 20-4-1112/B/13, Mukhram Jahi  Market, Lad Bazar-charminar, Hyderabad - 500002, Moti Galli",
Fab Designers,+(91)-40-65137395,3.5,9,"Shop No 8-2-583/1/1, Road No 7, Banjara Hills, Hyderabad - 500034, Near Meridian School",
Sony Collections Ladies Fas..,+(91)-040-65696511,2.6,9,"Shop No 5 & 6, Streling Emerald, Bhagyanagar Colony, Kukatpally, Hyderabad - 500072, Opposite Kphb Colony, Bhagyanagar Colony",
Cotton INDIA Boutique,+(91)-40-66619720,4.1,8,"Door No 1, Road No 12, Banjara Hills, Hyderabad - 500034, Beside Pizza Hut, Beside Andhra Bank ATM",
New Prasanna Ladies Tailor,+(91)-40-23398542,4.0,8,"Plot number 703/14/A, Road Number 12, Banjara Hills, Hyderabad - 500034, Opposite lane Familia Hospital",
Reveal Boutique,+(91)-9553501856,3.8,8,"Float No.201 A Block, Banjara Kiran Apartments, Banjara Hills, Hyderabad - 500034, Opp to Familia Hospitals",
Kala Shrusti,+(91)-40-64570488,3.5,8,"Shop No 8-2-348/1 Flat No 102 Flora Aparments, Road No 3, Banjara Hills, Hyderabad - 500034, Opp Sate Bank Of Hyderabad",
Sana Tailors,+(91)-40-23348416,5.0,7,"Shop No 1-3-933/1, Mallepally, Hyderabad - 500001, Opposite Priya Theatre, Vijayanagar Colony",
Sameera Ladies Tailors,+(91)-9391346660,4.7,7,"12-2-236/A/1, Murad Nagar, Murad Nagar, Hyderabad - 500028, Beside Kalme Taiyeba Mission",
Femina Ladies Tailors,+(91)-40-23203573,4.1,7,"5-8-599/A/F7, 1st Floor Ratan Mahal Shopping Complex, Mubarak Bazar Lane, Abids, Hyderabad - 500001, Opposite Hollywood Footwear Lane",
Sophisticate Gents Tailors,+(91)-8019665267,4.1,7,"House No 8-2-629/1/A, Road No 12, Banjara Hills, Hyderabad - 500034, Beside Santosh Banjara Restaurant",
Vastra Boutique,+(91)-9959525353,3.9,7,"#3-6-369/A/18, Street No 1, Himayat Nagar, Hyderabad - 500029, Beside Lane  to Tanishq Jewellary",
Kaneez Fashion Designer,+(91)-8143608835,3.4,7,"House no.9-4-51/35/31, Hakeempet, Toli Chowki, Hyderabad - 500008, Near to baba hotel line",
Sri Nidhi Designer Boutique,+(91)-8179616334,4.7,6,"Shop No 12-2-422/9, Priya Colony, Gudi Malkapur, Hyderabad - 500028, Near Sai Baba Temple, Opp Indian Overseas Bank",
Top Tailors,+(91)-9849695847,4.4,6,"Plot No 8-2-456, Road Number 4, Banjara Hills, Hyderabad - 500034, Opposite Meplus",
LN Supraja Ladies Tailors,+(91)-9703993869,4.3,6,"Shop No 9-1-43/53/18, Langar House, Hyderabad - 500008, Opp Teja Mess, Near Ntr Statue",
Kumkum Boutique,+(91)-8106663331,4.3,6,"Plot 207/A, Sunil Complex ,  Shop No 4, Adda Gutta, KPHB Colony, Hyderabad - 500085",
Azra Ladies Tailors,+(91)-9848137807,4.3,6,"Shop No -11-3-950/8, Vijaya Nagar Colony Main Road, Mallepally, Hyderabad - 500001, Opposite  Hotel Riyan Near Mazid",
Tejas Fashion Design Readym..,+(91)-40-65553343,4.1,6,"8-3-228/23, Rahmat Nagar, Yousufguda, Hyderabad - 500045, Behind Library",
N Couture,+(91)-40-66661372,4.0,6,"Flat No-102, Plot No-2, Shaheen Enclave, Road No-13, Banjara Hills, Hyderabad - 500034, Near Kalari Spa Or Opp Oyster Swimming Pool",
Tara Creations,+(91)-040-65302030,3.9,6,"Vinamratha Classic, Road 1, Alakapuri Colony, Kothapet, Hyderabad - 500035, Near Ashta Laxmi temple",
Sri Sai Ladies Tailors,+(91)-9573350320,3.8,6,"Door No 12-2-823/C/6, Mehdipatnam, Hyderabad - 500028, SBI Colony, Opposite Sri Kanaka Durga Temple",
Nitesh Boutique,+(91)-40-66820712,3.7,6,"Door No 3-6-561, 1st Floor, Aaltos Building, Main Road, Himayat Nagar, Hyderabad - 500029, Beside Mc Donald",
Nuzhaths Ladies Tailors,+(91)-40-65342795,3.5,6,"12-2-790-26-5, Celler, Devi Apartment, Mehdipatnam, Hyderabad - 500028, Ayodhya Nagar Colony",
Karoli Boutique,No Number!,3.4,6,"Shop No 45, Karkhana, Hyderabad - 500009, Opposite Apollo Hospital, Vikram Puri Colony",
Deepthi Reddy Botique,+(91)-8464031332,4.8,5,"Plot No 773, Vanasthalipuram, Hyderabad - 500070, Opposite Idbi Bank",
Sri Exclusive Fabrics - Ult..,+(91)-040-23357851,4.6,5,"Ground Floor, B K Estate, Road No 1, Banjara Hills, Hyderabad - 500034, Jalagam Vengal Rao Park Opp Maingate",
Vijjis Boutique,+(91)-40-40254422,4.6,5,"Shop No 1&2&3 2nd Floor, Nizampet Road, Nizampet, Hyderabad - 500090, Kolan Srinivas Reddy Complex Opp Palampalli Villas",
Saad Collections,+(91)-8019534713,4.6,5,"Shop No # B34F1 Vijay Nagar Colony, Vijaynagar Colony ,, Vijaya Nagar Colony-Asif Nagar, Hyderabad - 500028, Near Tagore High School, Lane Opposite Dr Basha",
Sarong Boutique,+(91)-40-23550046,4.5,5,"Shop No. 10, Ground Floor, Lumbini Jewel Mall, L V Prasad Marg, Banjara Hills, Hyderabad - 500034, Lumbini Jewel Mall",
Eves,+(91)-040-66446111,4.4,5,"Ground Floor, Hi-Line Tower, King Koti X Road, King Koti, Hyderabad - 500001, Opposite to Agarwal Chambers",
Fashion Freak,+(91)-40-66825367,4.2,5,"Shopno 227,2nd Floor,Orient Estate, Abids, Hyderabad - 500001, Opp Hollywood Footwear",
Neelias Designers,+(91)-9959566669,4.2,5,"House No 8-2-272/66, Road No 3, Banjara Hills, Hyderabad - 500034, Ubi Colony, Showkath Nagar ,  Opposite Naturale Saloon",
Cotton Wear Ladies Boutique..,+(91)-40-23305806,4.0,5,"Gulshan E Khalil Towers 10-5-7/1, Near Khaja Mansion, Masab Tank, Hyderabad - 500028, Opposite Garden Towers",
Suresh Ladies Tailor,+(91)-9866055455,3.9,5,"Shop No 10-3-453/1  17/2RT, Vijaynagar Colony, Vijay Nagar Colony, hyderabad - 500057, Near Andhra Bank Second Left",
Sanari Elite,+(91)-40-64510969,3.4,5,"Plot Number 8-2-120/120/A/1, Road Number 10, Banjara Hills, Hyderabad - 500034, Near to Indo-American Cancer Hospital",
Aditi creations,+(91)-9390486386,3.2,5,"malliah towers 4-6-170/RMBT/106C, rambagh main road, Attapur, Hyderabad - 500048, piller no 143 malliah towers",
Hiba Designer Boutique & Ta..,+(91)-9346488986,2.8,5,"11-5-56, Redhills, Bazarghat, Hyderabad - 500004, Opp Taj Muskan Complex",
Devi Dress Materials Ladies..,+(91)-7386561534,2.4,5,"Sonika complex 1st  floor, Main Road, Vijay Nagar Colony, Santosh Nagar, Hyderabad - 500059, Beside sweeker hotel, Near Gokul College",
The Looks Tailors,+(91)-9441041459,5.0,4,"Plot No 272, Punjagutta, Hyderabad - 500082, Beside Lane Agarwal Eye Hospital",
Urs Fashion Studio,+(91)-9030697211,5.0,4,"Plot No 151, Sripuram Colony, Malakpet, Hyderabad - 500036, RTO Office",
Queens Ladies Tailors,+(91)-9397898378,5.0,4,"House Number 12-2-830/5/1/2, Hills Colony Gudimalkapur Road, Mehdipatnam, Hyderabad - 500028, OPP to Sahara Diary",
Royal Ladies Tailor,+(91)-9963147720,5.0,4,"Shop.No: 13-6-439/1/A/77/1, Balaji Nagar Gudimalkapur, Gudi Malkapur, Hyderabad - 500028, Basic Ganesh Mandal",
Anand Tailors,+(91)-40-23300964,5.0,4,"6-3-609/69/8, Anandh Nagar, Khairatabad, Hyderabad - 500004, Beside DR Phani Kumar Clinic",
Bhavishya Exclusive Ladies ..,+(91)-9395577137,5.0,4,"Shop No# 11-4-678/3, Red Hills Main Road, Lakdi Ka Pool-Khairatabad, Hyderabad - 500004, Near Hanuman Temple Lane, Opp Niloufer Bakers",
Unik Designer Boutique,+(91)-7207559945,4.9,4,"Door No-5-9-29/40/14,Shop No-123, Gopal Bhavan, Palace Colony, Basheer Bagh, Hyderabad - 500029, Opposite Hyderabad Nurshing Home",
Sreeja Creations,+(91)-8008326274,4.9,4,"LIG 78 Shop No G2, Dharmareddy Colony Phase 1, Kphb Colony, Hyderabad - 500085, Near Rythubazar Opposite Cooperative Bank",
Bawali Designs,+(91)-9700018665,4.9,4,"H No 21 3 Block, Road No 12, Banjara Hills, Hyderabad - 500034, Near Volvo Show Room",
Fast Tailors,+(91)-7569104430,4.8,4,"12-2-282/A/1, Murad Nagar, Murad Nagar, Hyderabad - 500028, Near Fazal Hospital",
Al Mehraj Ladies Tailors,+(91)-8142536356,4.8,4,"Shop No #11-1-1177, Habib Nagar Road, Mallepally, Hyderabad - 500001, Near Nafees Hospital",
Eswari Textiles,+(91)-8309657867,4.5,4,"Door No 15-24-490/G1&2, Phase 3 Temple Bus Top Road, KPHB Colony, Hyderabad - 500085, Madhushudans Hospital",
Salmas Matching Centre And ..,+(91)-9700991044,4.4,4,"Plot No 22, Main Road, Suncity-langar House, Hyderabad - 500008, Opposite Fathima Masjid, Near More Super Market",
Rohini Dress Materials,+(91)-9247885577,4.4,4,"12-2-826/D,Cellar Bright Complex, Mehdipatnam, Hyderabad - 500028, Opposite Piller No 16, Beside Jayabushan Hospital",
Pavan Ladies Tailor &  Bout..,+(91)-40-66100849,4.4,4,"Shop Number-12-2-538, Gudi Malkapur X Road, Mehdipatnam, Hyderabad - 500028, Near SAI Baba Temple",
Prashanti Kumar,+(91)-40-66752220,4.2,4,"Plot No 470, Road No 10, Banjara Hills, Hyderabad - 500034, Opposite ICICI Bank",
Eves Ladies Tailors,+(91)-040-27551494,4.0,4,"#3-4-512/38, Barkatpura Main Road, Barkatpura, Hyderabad - 500027, Beside Aruna Studio",
Sri Kanaka Mahalaxmi Sarees..,+(91)-9676863541,4.0,4,"7-4/3b, Kamala Nagar Housing Colony, ECIL, Hyderabad - 500062, Near Radhika Theater Lane",
Gundojus Fashions & Fabrics,+(91)-40-66775321,4.0,4,"Flat No 107, Block 1st Floor Kushal Tower, Khairatabad, Hyderabad - 500004, Beside Shadan Junior College",
Harrshha Nuthakkii,+(91)-7893344457,3.9,4,"Road No 14, Banjara Hills, Hyderabad - 500034, Opposite Continental Car Showroom, Above Appollo Farmacy",
Mannat Creations,+(91)-9666378354,3.8,4,"Door No : 1-6-143, Kandoji Bazar, Secunderabad, Hyderabad - 500003, Opp Lane Of Khadims",
Citizen Tailors,+(91)-9346927474,3.2,4,"#3-4-468/1, Narayanguda, Narayanguda, Hyderabad - 500029, Opp Reddy Womens College",
Best Tailors,+(91)-9347293730,3.2,4,"Shop No #10-2-318/96/3, Vijay Nagar Colony Road, Vijay Nagar Colony, Hyderabad - 500057, Opposite  Owaisi Park",
Mahi Tailors & Designers,+(91)-40-64615177,3.0,4,"Shop No.423a,4th Floor,P V T Market, X Road, Naaz Lane, Kothapet, Hyderabad - 500035",
New Style Tailors,+(91)-040-23526437,2.9,4,"Shop No. 12-2-790/36/C, Ayodhaya Nagar Rethi Bow, Mehdipatnam, Hyderabad - 500028, Opp Lane to Piller No:28",
Nisa Ladies Tailors,+(91)-40-23566658,2.7,4,"Shop No 9-4-87, Mohammadi Lines Road, Toli Chowki, Hyderabad - 500008, Akbar Pura",
Libaas Boutique,+(91)-040-66175227,2.6,4,"Shop No :22 First Floor, Amrutha Mall, Somajiguda, Hyderabad - 500082, Near Somajiguda Circle",
Trends Boutique,+(91)-9949893273,2.5,4,"Shop No 8-3-958, Sri Nagar Colony Road, Punjagutta, Hyderabad - 500082, Behind Big Bazar",
Ahmed Bazaar Fancy Cloth St..,+(91)-9700540291,5.0,3,"Shop.No: 12-2-841/1234, Mehdipatnam Road, Asif Nagar, Hyderabad - 500028, Opp Anjuman",
S.s Stichers,+(91)-40-27892950,5.0,3,"96/A 1ST FLR, Parklane, Secunderabad, Hyderabad - 500003, Opposite CTC,Opposite to Taruni",
New Friends Tailor & Readym..,+(91)-9949248051,5.0,3,"Masab Tank Road, Ahmed Nagar, Hyderabad - 500028, Near Quadriya Masjid",
Fantasy Hi Fi Boutique,+(91)-8008252341,5.0,3,"Shop. No 12-2-790/26, Devi Appatments, Ayodhya Nagar Colony,, Mehdipatnam, Hyderabad - 500028, Near Pillar No:28",
Femina Ladies Tailors,+(91)-9247202008,5.0,3,"Shop No 10-3-6/B, Mehdipatnam X Road, Mehdipatnam, Hyderabad - 500028, Beside Maharaja Sweets, Beside Sakina Complex",
Shama Dress Material,+(91)-8143837631,5.0,3,"Shop No 12-2-37/1/1, Murad Nagar, Hyderabad - 500028, Beside Meraj Function Hall",
AL Madina Tailos,+(91)-9391713090,5.0,3,"Beside Mumtaz Masjid, Syed Ali Guda, Asif Nagar, Hyderabad - 500028, Near Hitech Function Hall",
Radiant tailors,+(91)-9247456767,4.8,3,"Dilsukhnagar, Hyderabad - 500060, Near Kamalnagar",
Adhya Designer Botique,+(91)-8179893883,4.8,3,"Plot No 965, Matrusri Nagar, Miyapur, Hyderabad - 500049, Behind Bachpan School & Hanna Park",
Classic Tailors & Tailoring..,+(91)-9640833010,4.8,3,"shop no: 2, Syed Nagar, Road No: 12, Banjara Hills, Hyderabad - 500034, Near Oxford School",
Zam Zam Ladies Tailor,+(91)-8790033342,4.8,3,"Shop No 10-4-771/201, MjNagar, Masab Tank, Hyderabad - 500028, Near Owaisipura",
Karishma Ladies Tailor,+(91)-9885539135,4.8,3,"Shop No:1, Murad Nagar Road, Mehdipatnam, Hyderabad - 500028, Near Hill Colony",
Rang Designer Fabric,+(91)-8801641097,4.8,3,"6-3-181/3/B, Road No 1, Banjara Hills, Hyderabad - 500034, Opp. Taj Banjara Hotel",
Requin Designer Studio,+(91)-9989664372,4.8,3,"6-3-596/90, Naveen Nagar, Banjara Hills, Hyderabad - 500034, Opp Lane Of Taj Deccan",
Pitara Clothing and Fashion,+(91)-9542241664,4.7,3,"House No 8-2-311/f/1, Road No 7,10, Banjara Hills, Hyderabad - 500034, Beside Meridian School",
Vyshali Designers Boutique,+(91)-040-66480196,4.7,3,"Door No 1-8-32/46,Plot No.46, Bapubagh Colony, Secunderabad, Hyderabad - 500003, Opposite  Reason 9 Lane",
Shilpa Trendz,+(91)-040-40062390,4.7,3,"6-2-2- Laxmi Bhavan, Road No.1, Banjara Hills, Hyderabad - 500034, Opp. Bajaj Electronic",
New Meera Tailor,+(91)-9346821447,4.7,3,"Shop No:12-2-800/501, Opp Pillar O:54, Rethi Bowli, Hyderabad - 500028, Behind Sai Baba Temle",
Queens Boutique & Ladies Ta..,+(91)-9989965733,4.7,3,"Door No 10-5-4/5, MAH Complex, Road No 1, Banjara Hills, Hyderabad - 500034, Opposite Harmain Masjid",
S M Tailors,+(91)-9440911280,4.7,3,"10-3-299/9, Asif Nagar, Vijay Nagar Colony, Hyderabad - 500057, Opp Royal Tea Hotel,Near Anjuman Besides Mounica Residency",
Race 2 Style,+(91)-9246103119,4.7,3,"Shop No 6-3-609/1/9, Anand Nagar Colony, Khairatabad, Hyderabad - 500004, Near SBH Bank",
ZAINA Boutique,+(91)-9700013435,4.7,3,"8-2-406/b/1, R D Enclave, Road No : 6, Banjara Hills, Hyderabad - 500034, Near Radison Hotel, beside Rock castle",
Femina Ladies Tailors,+(91)-9848458614,4.7,3,"8-1-21/158, SuryaNagar, Hyderabad - 500008, Near Bilo Uco Bank  & Opp Kholanis",
Darakshan Ladies Tailors,+(91)-9391666291,4.6,3,"10-2-528/B, Mch Colony, Mehdipatnam, Hyderabad - 500028, Beside Life Care Hospital Lane",
New Modern Tailors,+(91)-40-23349313,4.6,3,"Shop No.10-3-561/5, Vijay Nagar Colony, Hyderabad - 500057, Near Al Saba Cafe, Beside Amak Homeo Store",
Vaishali Designer Boutique,+(91)-9908485798,4.5,3,"Shop No 1-4-71/1, Street No 8, Habsiguda, Hyderabad - 500007, Opposite Reliance Fresh",
Welcome Tailors,+(91)-8341884186,4.5,3,"Ground floor shop no-2, Chintalbasti, Khairatabad, Hyderabad - 500004, Near ramleela ground",
Habibas,+(91)-9160449821,4.3,3,"5-4-790/E/G6, Station Road, Abids, Hyderabad - 500001, Beside Metro Foot Wear Lane",
Maya Fashion Designers,+(91)-9908119106,4.3,3,"Shop No 8-2-740/17/6, Road No 12, Banjara Hills, Hyderabad - 500034, Near Vijaya Bank",
New Famous Ladies Tailor,+(91)-9392467123,4.3,3,"Shop No # 10-2-406, Vijay Nagar Colony Road, Vijay Nagar Colony, Hyderabad - 500057, Near Al Hamra Residency Lane,Near St.Mary School",
National Embroidery House,+(91)-9346765832,4.3,3,"Shop No 9-4-62/1/38/a, Toli Chowki, Hyderabad - 500008, Near Pasha Chicken Centre Line, Beside LImra Function Hall, Nizam Colony",
Liberty Maggam Works And Bo..,+(91)-9246524663,4.2,3,"Shivam Road, New Nallakunta, Hyderabad - 500044, Beside Bank Of Borada",
Ks Tailors,+(91)-040-23705738,4.2,3,"7-1-302/21/A, Dasaram Basthi, Sanjeeva Reddy Nagar, Hyderabad - 500038, Near B K Guda Park",
S R Fashions,+(91)-8919371138,4.2,3,"Shop No.2, Road No.10, Banjara Hills, Hyderabad - 500034, Beside Fruit Shop, Zahera Nagar",
Babu Tailor,+(91)-9700580908,4.2,3,"11-4-645/2, AC Gaurad, Lakidekapool, Ac Guards, Hyderabad - 500004, Beside Hunday Showroom",
Unique Exclusive Laces And ..,+(91)-40-23545367,4.1,3,"8-2-120/120/1/9A, Rd No 10, Banjara Hills, Hyderabad - 500034, Opp Income Tax Colony",
Shivangi Boutique,+(91)-8008889508,4.0,3,"Door No 5-9-29/40,2a Gopal Bhavan, Ground Floor, Hyderabad Nursing Home Lane, Basheer Bagh, Hyderabad - 500029, Opposite Hyderabad Nursing Home",
The Master Tailor & Studio,+(91)-9392984657,3.8,3,"Road No. 14, Banjara Hills, Hyderabad - 500034, Opposite Suresh Wheels",
Begums Maggam Work Material..,+(91)-7032618264,3.7,3,"Shop No 1, House No 106, MIG 2, Kphb Colony, Hyderabad - 500085, Near Colony Busstop, 9th Phase",
SKIn TOUCh Ladies Tailor,+(91)-9985649902,3.6,3,"Mehdipatnam Beside Chennai Shopping Mall Opposite Pillar No 26, Mehdipatnam, Mehdipatnam, Hyderabad - 500028, Beside Chennai Shopping Mall",
Reliance Ladies Dress Maker..,+(91)-9848084522,3.6,3,"Shop No:10-1-17/14, Near Hotel Golkunda, Masab Tank, Hyderabad - 500028, Opp. Polytechnic College",
Al Wasee Ladies Tailors,+(91)-8019015688,3.6,3,"# Hakimpet, Toli Chowki, Hyderabad - 500008",
Angel Tailors,+(91)-9346207189,3.5,3,"House No #8-2-684/166, Road No 12, NBT Nagar Lane, Banjara Hills, Hyderabad - 500034, Near Govt School",
Ghouse Tailors Ladies & Gen..,+(91)-9347516507,3.5,3,"Shop No. 9-3-223, Akbarpura, MD Lines, Toli Chowki, Hyderabad - 500008, Opposite Gems School",
Uday Handlooms,+(91)-40-24056844,3.3,3,"Shop No 331, 3rd Floor, Padmavamshi Textiles, PVT market, Kothapet X Road, Kothapet, Hyderabad - 500035, Opposite Omini Hospital, Pvt Market",
Fashion Designer Spl In Lad..,+(91)-9849390136,3.3,3,"10-5-24/1/A, Beside Garden Tower, Police Officers Mess, Masab Tank, Hyderabad - 500028, Garden Towers",
Princess Boutique,+(91)-9966878738,3.3,3,"2nd Floor,Saberi's Plaza,Opp Singhania's, Road No-1, Banjara Hills, Hyderabad - 500034",
Diwan Extension,+(91)-40-66637352,3.0,3,"H No: 2-1-565/1, Ou Main Road, Nallakunta, Hyderabad - 500044, Near Shankarmutt Temple",
New Ladies Corner,+(91)-40-23204069,3.0,3,"Abids, Hyderabad - 500001",
Madhavi Ladies Tailor,+(91)-9346421961,3.0,3,"12-2-683/A, Navodaya Colony, Gudi Malkapur, Hyderabad - 500028",
Bobby Tailors,+(91)-9912754403,2.8,3,"Shop No.10-3-3/3, Entrenchment Road, East Marredpally, Hyderabad - 500026, Beside To shenoy nursing home",
Chandni Chauk,+(91)-40-23384177,2.3,3,"8-2-669/1, S1 1st Floor, KR Towers, Road No 12, Banjara Hills, Hyderabad - 500034, Above Vijaya Bank",
Perfect Womens Arcade,+(91)-9392478613,5.0,2,"Door No 9-1-1/b112/1, Langar House, Hyderabad - 500008, Near Hashim Nagar Church, Defence Colony",
Lidos Ladies Tailors,+(91)-040-27423933,5.0,2,"Shop No 2-2-647/A/31, Shivam Road, Shivam Road, Hyderabad - 500044, Near Sai Baba Kamaan",
Shilpa Exclusive Fabrics,+(91)-040-42015229,5.0,2,"Door No :- 6-3-247,Laxmi Bhavan, Road No. 01, Banjara Hills, Hyderabad - 500034, Opp Bajaj Electronics",
Goodway Ladies Designer tai..,+(91)-9502064706,5.0,2,"Shop No.#5-8-599/7, Mubarak Bazar Lane, Abids, Hyderabad - 500001, Opposite to Chaderghat School",
Mugdha Boutique And Designe..,+(91)-7207690396,5.0,2,"Plot No-38 and 39, Road Number 6, Manikonda, Hyderabad - 500089, Alkapur Town Ship",
Al-sameena ladies tailor ,+(91)-9700171454,5.0,2,"17-1-137/5, Rain Bazaar-Saidabad, Hyderabad - 500059, Near rain bazaar chaman",
Samk Tailoring & Materials,+(91)-9492296503,5.0,2,"Shop No # 2-3-508//1/5, Aakash Nagar, Amberpet, Hyderabad - 500013, Near Irani Hotel",
Sakhi Boutique,+(91)-9963526846,5.0,2,"H No . 15-21-60,MJ Colony ,Vevek Nagar, Balaji Nagar, Kukatpally, Hyderabad - 500072, Besides Chaityna School",
Ramakrishna Departmental St..,+(91)-9849838205,5.0,2,"Shop No 8 H No 60-009/E/S-8/NR, Siri Towers, IDPL, Hyderabad - 500037",
Jayathi Fashions,+(91)-040-23064566,5.0,2,"Shop No 11, Pragathi Enclave, Bhagyanagar Colony, Kukatpally, Hyderabad - 500072, Near Sai Baba Temple, Bhagya Nagar Colony",
Odni Boutique,+(91)-9951561932,5.0,2,"Shanthi Apartment, Shop Number 2, Bhagyanagar Colony, Bhagya Nagar Colony Kukatpally, Hyderabad - 500072, Near KS Bakers",
Bhavani Ladies Tailors,+(91)-9505631611,5.0,2,"Plot No.628, Government School Road, Pragathi Nagar-Kukatpally, Hyderabad - 500072, Backside Gramapanchati",
Nikhat Dress Materials Sare..,+(91)-9177542571,5.0,2,"Vemukunta Road, Chanda Nagar, Chanda Nagar, Hyderabad - 500050, Near Masjid",
Excellent Tailors,+(91)-8977710912,5.0,2,"Shop No 12-2-800/7/1, Rethibowli, Dilshad Nagar Colony, Mehdipatnam, Hyderabad - 500028, Opposite Piller No 37",
Marias Designer Studio,+(91)-40-64615272,5.0,2,"Flot No B-4, Banjara Garden, Road No 12, Banjara Hills, Hyderabad - 500034, Behind Familia Hospital",
Choice Ladies Tailors,+(91)-9390815049,5.0,2,"Shop No:1, Kanthinagar Colony, Mehdipatnam, Hyderabad - 500028, Opp Raja Rajeshwari Tempke",
Zaiba Designer,+(91)-9866711019,5.0,2,"Door No : 12-2-835-1, Beside Sameer Hospital, Mehdipatnam, Hyderabad - 500028, Above Bakers Magic",
Samza Boutique & Ladies Tai..,+(91)-9912137521,5.0,2,"10-5-7/1, Masab Tank, Hyderabad - 500028, Gulshan E Khalil, Opp Garden Tower",
Bigshot Tailors,+(91)-9848692285,5.0,2,"Shop No 12-2-709/C/217/6, Main Road, Rethi Bowli, Hyderabad - 500028, Opposite Pillar No 56, Padmanabha Nagar",
Exotica Tailors,+(91)-40-23324930,5.0,2,"Door no 10-1-126/C1/A Ashok Plaza, Masab Tank, Hyderabad - 500028, Opp Polytechnic College",
